Data from pcis_p_m3_p4_Reflection_4.txt Node
Date: Wed Jul 12 17:47:04 ART 2017
User: rodoncho
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 6.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178.315	63.49
178.696	45.68
179.076	36.81
179.457	24.92
179.838	53.03
180.218	51.85
180.599	-272.22
180.979	-100
181.36	-211.11
181.74	-65.74
182.121	6.94
182.501	123.37
182.881	137.63
183.262	144.44
183.642	-266.67
184.022	-14.04
184.402	27.56
184.783	55.12
185.163	77.1
185.543	91
185.923	89.85
186.303	93.92
186.683	87.88
187.063	84.33
187.443	87.75
187.823	94.54
188.203	96.21
188.583	97.71
188.963	99.03
189.343	100.18
189.723	104.5
190.102	102.73
190.482	104.27
190.862	106.98
191.242	104.11
191.621	103.06
192.001	104.9
192.38	106.69
192.76	101.86
193.14	103.31
193.519	102.37
193.898	101.79
194.278	100.24
194.657	101.48
195.037	105.02
195.416	104.05
195.795	105.21
196.175	107.17
196.554	105.6
196.933	103.72
197.312	104.3
197.692	104.26
198.071	106.82
198.45	105.29
198.829	103.22
199.208	103.96
199.587	104.9
199.966	105.73
200.345	106.44
200.724	106.43
201.103	104.39
201.482	104.5
201.86	104.67
202.239	104.72
202.618	105.13
202.997	106.02
203.375	106.62
203.754	104.68
204.133	103.54
204.511	103.07
204.89	105.06
205.269	106.31
205.647	104.99
206.026	103.53
206.404	103.71
206.782	104.47
207.161	102.92
207.539	102.6
207.918	102.65
208.296	102.36
208.674	102.74
209.052	103.45
209.431	104.76
209.809	104.84
210.187	105.82
210.565	105.47
210.943	101.62
211.321	100.82
211.699	101.45
212.077	100.74
212.455	100.13
212.833	100.35
213.211	100.64
213.589	101.01
213.967	102.87
214.345	103.83
214.722	104.24
215.1	106.23
215.478	105.85
215.855	106.06
216.233	106.56
216.611	107.46
216.988	106.63
217.366	104.43
217.743	104.86
218.121	104.86
218.498	105.35
218.876	107.3
219.253	108.28
219.631	108.78
220.008	110.76
220.385	111.92
220.762	111.85
221.14	111.09
221.517	111.31
221.894	110.35
222.271	110.16
222.648	110.39
223.025	107.98
223.402	107.83
223.78	107.84
224.157	108.13
224.533	108.53
224.91	109.04
225.287	109.6
225.664	109.73
226.041	108.21
226.418	108.28
226.795	107.68
227.171	107.4
227.548	107.22
227.925	106.3
228.301	106.81
228.678	107.25
229.055	107.73
229.431	108.36
229.808	108.67
230.184	108.95
230.561	109.21
230.937	110.47
231.313	111
231.69	111.41
232.066	111.72
232.442	111.81
232.819	111.99
233.195	112.06
233.571	112.59
233.947	113.83
234.323	114.17
234.699	115.42
235.075	116.09
235.451	116.98
235.827	118.23
236.203	119.1
236.579	118.9
236.955	118.66
237.331	119.4
237.707	121.02
238.083	123.4
238.459	126.7
238.834	133.71
239.21	138.48
239.586	142.73
239.961	146.42
240.337	150.01
240.713	153.38
241.088	156.64
241.464	159.91
241.839	166.63
242.215	172.79
242.59	184.08
242.965	205.74
243.341	250.97
243.716	316.5
244.091	431.66
244.467	651.34
244.842	1227.96
245.217	2608.05
245.592	6369.44
245.967	-8087.72
246.343	-6494.44
246.718	-78133.33
247.093	-12797.22
247.468	-5078.89
247.843	-3119.73
248.218	-1823.41
248.593	-1161.4
248.967	-819.82
249.342	-708.82
249.717	-696.38
250.092	-723.17
250.467	-833.85
250.841	-1108.74
251.216	-4737.25
251.591	2035.83
251.965	861.4
252.34	620.33
252.714	513.91
253.089	474.48
253.463	462.09
253.838	453.92
254.212	456.89
254.587	477.45
254.961	557.66
255.335	774.73
255.71	3612.32
256.084	-935.81
256.458	-394.3
256.832	-258.09
257.206	-213.14
257.581	-189.65
257.955	-177.73
258.329	-165.98
258.703	-156.13
259.077	-149.53
259.451	-143.88
259.825	-135.14
260.199	-129.29
260.572	-124.43
260.946	-120.92
261.32	-118.59
261.694	-114.66
262.068	-111.16
262.441	-108.62
262.815	-105.73
263.189	-105.39
263.562	-112.28
263.936	-129.54
264.309	-158.41
264.683	-197.44
265.056	-221.66
265.43	-226.84
265.803	-217.74
266.176	-216.98
266.55	-222.55
266.923	-209.84
267.296	-193.78
267.67	-180.65
268.043	-164.78
268.416	-150.82
268.789	-136.15
269.162	-119.55
269.535	-110.72
269.908	-105.09
270.281	-100.39
270.654	-100.6
271.027	-102.5
271.4	-104
271.773	-104.51
272.146	-103.44
272.519	-98.06
272.891	-95.89
273.264	-95.87
273.637	-96.28
274.01	-95.79
274.382	-92.65
274.755	-91.04
275.127	-90.34
275.5	-90.58
275.872	-91.55
276.245	-92.77
276.617	-94.6
276.99	-101.55
277.362	-105.74
277.734	-106.86
278.107	-105.66
278.479	-101.75
278.851	-97.78
279.223	-92.78
279.596	-89.58
279.968	-88.02
280.34	-88.5
280.712	-86.42
281.084	-81.91
281.456	-74.04
281.828	-68.39
282.2	-63.33
282.572	-60.04
282.944	-57.15
283.315	-55.76
283.687	-55.31
284.059	-55.32
284.431	-55.09
284.802	-54.13
285.174	-52.19
285.546	-50.76
285.917	-50.31
286.289	-48.97
286.66	-47.33
287.032	-47.25
287.403	-46.16
287.775	-44.79
288.146	-43.49
288.518	-42.57
288.889	-42.5
289.26	-44.37
289.632	-45.67
290.003	-47.83
290.374	-49.3
290.745	-50.14
291.116	-49.89
291.487	-48.82
291.858	-46.78
292.229	-45.21
292.6	-43.24
292.971	-42.03
293.342	-39.76
293.713	-37.02
