Data from pcis_c_m1_p2_Reflection_5.txt Node
Date: Wed Jul 12 17:16:14 ART 2017
User: rodoncho
Spectrometer: USB2E3644
Trigger mode: 4
Integration Time (sec): 6.000000E-2
Scans to average: 10
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 10
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
178.315	-101.52
178.696	-134.69
179.076	-138.25
179.457	-421.88
179.838	28.13
180.218	0
180.599	-281.25
180.979	150
181.36	165.79
181.74	21.95
182.121	100.66
182.501	76.33
182.881	58.26
183.262	-20.45
183.642	-767.65
184.022	808.93
184.402	310.19
184.783	245.22
185.163	210
185.543	206.12
185.923	198.93
186.303	206.73
186.683	212.82
187.063	214.33
187.443	186.82
187.823	173.17
188.203	162.74
188.583	160.44
188.963	152.2
189.343	151.87
189.723	155.02
190.102	149.16
190.482	136.6
190.862	137.57
191.242	141.74
191.621	142.79
192.001	139.62
192.38	135.74
192.76	132.91
193.14	133.21
193.519	129.24
193.898	124.3
194.278	119.95
194.657	117.12
195.037	114.82
195.416	115.27
195.795	114.26
196.175	116.17
196.554	117.61
196.933	117.76
197.312	116.53
197.692	115.26
198.071	114.61
198.45	116.01
198.829	114.52
199.208	114.87
199.587	116.55
199.966	116.27
200.345	118.01
200.724	118.27
201.103	118.77
201.482	120.29
201.86	121.42
202.239	121.63
202.618	120.57
202.997	120.97
203.375	118.38
203.754	114.81
204.133	113.72
204.511	112.84
204.89	113.02
205.269	113.87
205.647	115.16
206.026	115.48
206.404	115.14
206.782	115.21
207.161	115.94
207.539	114.89
207.918	115.13
208.296	113.95
208.674	112.43
209.052	112.58
209.431	112.57
209.809	111.45
210.187	112.1
210.565	112.45
210.943	111.77
211.321	111.85
211.699	114.41
212.077	113.96
212.455	113.96
212.833	112.68
213.211	111.58
213.589	111.51
213.967	110.83
214.345	110.34
214.722	111.26
215.1	110.34
215.478	109.96
215.855	108.4
216.233	107.06
216.611	106.75
216.988	105.93
217.366	106.32
217.743	108.32
218.121	108.48
218.498	109.11
218.876	109.76
219.253	111.15
219.631	110.4
220.008	110.98
220.385	111.73
220.762	113.43
221.14	112.95
221.517	111.31
221.894	111.39
222.271	111.66
222.648	111.17
223.025	111.05
223.402	110.79
223.78	111.65
224.157	113.72
224.533	116.69
224.91	117.44
225.287	117.04
225.664	116.01
226.041	115.61
226.418	116.85
226.795	116.01
227.171	114.6
227.548	114.91
227.925	115.27
228.301	114.3
228.678	113.13
229.055	114.18
229.431	115.57
229.808	116.44
230.184	116.57
230.561	115.94
230.937	115.05
231.313	115.08
231.69	114.53
232.066	113.67
232.442	113.16
232.819	113.13
233.195	113.04
233.571	112.39
233.947	112.48
234.323	111.04
234.699	112.23
235.075	113.31
235.451	113.61
235.827	114.07
236.203	114.27
236.579	115.06
236.955	115.74
237.331	118.76
237.707	121.58
238.083	124.56
238.459	129.58
238.834	135.1
239.21	139.86
239.586	145.4
239.961	151.52
240.337	152.92
240.713	156.56
241.088	158.73
241.464	162.38
241.839	167.76
242.215	176.2
242.59	186.51
242.965	211.42
243.341	256.03
243.716	318.28
244.091	423.12
244.467	571.49
244.842	821.09
245.217	1086.31
245.592	1232.09
245.967	1326.12
246.343	1178.2
246.718	1019.17
247.093	1050.66
247.468	1120.81
247.843	1140.21
248.218	1671.8
248.593	3754.72
248.967	-6652.82
249.342	-3047.42
249.717	-3121.38
250.092	-3697.27
250.467	-16277.59
250.841	2439.64
251.216	879.65
251.591	544.11
251.965	421.27
